UserID,ProductID,TrustScore
USER00007970,PROD00007970,5
USER00007971,PROD00007971,3
USER00007972,PROD00007972,4
USER00007973,PROD00007973,3
USER00007974,PROD00007974,2
USER00007975,PROD00007975,2
USER00007976,PROD00007976,1
USER00007977,PROD00007977,1
USER00007978,PROD00007978,2
USER00007979,PROD00007979,5
USER00007980,PROD00007980,5
USER00007981,PROD00007981,4
USER00007982,PROD00007982,2
USER00007983,PROD00007983,4
USER00007984,PROD00007984,1
USER00007985,PROD00007985,2
USER00007986,PROD00007986,5
USER00007987,PROD00007987,5
USER00007988,PROD00007988,2
USER00007989,PROD00007989,4
USER00007990,PROD00007990,5
USER00007991,PROD00007991,3
USER00007992,PROD00007992,1
USER00007993,PROD00007993,4
USER00007994,PROD00007994,2
USER00007995,PROD00007995,4
USER00007996,PROD00007996,5
USER00007997,PROD00007997,1
USER00007998,PROD00007998,3
USER00007999,PROD00007999,1
USER00008000,PROD00008000,2
USER00008001,PROD00008001,5
USER00008002,PROD00008002,5
USER00008003,PROD00008003,5
USER00008004,PROD00008004,2
USER00008005,PROD00008005,3
USER00008006,PROD00008006,5
USER00008007,PROD00008007,5
USER00008008,PROD00008008,1
USER00008009,PROD00008009,3
USER00008010,PROD00008010,1
USER00008011,PROD00008011,3
USER00008012,PROD00008012,3
USER00008013,PROD00008013,3
USER00008014,PROD00008014,3
USER00008015,PROD00008015,5
USER00008016,PROD00008016,2
USER00008017,PROD00008017,1
USER00008018,PROD00008018,4
USER00008019,PROD00008019,1
USER00008020,PROD00008020,1
USER00008021,PROD00008021,1
USER00008022,PROD00008022,3
USER00008023,PROD00008023,4
USER00008024,PROD00008024,3
USER00008025,PROD00008025,4
USER00008026,PROD00008026,2
USER00008027,PROD00008027,1
USER00008028,PROD00008028,1
USER00008029,PROD00008029,3
USER00008030,PROD00008030,5
USER00008031,PROD00008031,2
USER00008032,PROD00008032,4
USER00008033,PROD00008033,1
USER00008034,PROD00008034,3
USER00008035,PROD00008035,1
USER00008036,PROD00008036,5
USER00008037,PROD00008037,1
USER00008038,PROD00008038,4
USER00008039,PROD00008039,2
USER00008040,PROD00008040,4
USER00008041,PROD00008041,4
USER00008042,PROD00008042,4
USER00008043,PROD00008043,1
USER00008044,PROD00008044,1
USER00008045,PROD00008045,2
USER00008046,PROD00008046,4
USER00008047,PROD00008047,1
USER00008048,PROD00008048,2
USER00008049,PROD00008049,2
USER00008050,PROD00008050,4
USER00008051,PROD00008051,3
USER00008052,PROD00008052,4
USER00008053,PROD00008053,3
USER00008054,PROD00008054,2
USER00008055,PROD00008055,1
USER00008056,PROD00008056,5
USER00008057,PROD00008057,2
USER00008058,PROD00008058,1
USER00008059,PROD00008059,2
USER00008060,PROD00008060,4
USER00008061,PROD00008061,3
USER00008062,PROD00008062,2
USER00008063,PROD00008063,1
USER00008064,PROD00008064,4
USER00008065,PROD00008065,5
USER00008066,PROD00008066,4
USER00008067,PROD00008067,3
USER00008068,PROD00008068,3
USER00008069,PROD00008069,5
USER00008070,PROD00008070,1
USER00008071,PROD00008071,4
USER00008072,PROD00008072,3
USER00008073,PROD00008073,5
USER00008074,PROD00008074,3
USER00008075,PROD00008075,1
USER00008076,PROD00008076,3
USER00008077,PROD00008077,4
USER00008078,PROD00008078,2
USER00008079,PROD00008079,4
USER00008080,PROD00008080,5
USER00008081,PROD00008081,1
USER00008082,PROD00008082,3
USER00008083,PROD00008083,2
USER00008084,PROD00008084,2
USER00008085,PROD00008085,2
USER00008086,PROD00008086,2
USER00008087,PROD00008087,1
USER00008088,PROD00008088,1
USER00008089,PROD00008089,5
USER00008090,PROD00008090,3
USER00008091,PROD00008091,3
USER00008092,PROD00008092,5
USER00008093,PROD00008093,2
USER00008094,PROD00008094,1
USER00008095,PROD00008095,4
USER00008096,PROD00008096,4
USER00008097,PROD00008097,1
USER00008098,PROD00008098,3
USER00008099,PROD00008099,2
USER00008100,PROD00008100,3
USER00008101,PROD00008101,4
USER00008102,PROD00008102,1
USER00008103,PROD00008103,5
USER00008104,PROD00008104,4
USER00008105,PROD00008105,3
USER00008106,PROD00008106,1
USER00008107,PROD00008107,3
USER00008108,PROD00008108,1
USER00008109,PROD00008109,4
USER00008110,PROD00008110,2
USER00008111,PROD00008111,3
USER00008112,PROD00008112,3
USER00008113,PROD00008113,1
USER00008114,PROD00008114,2
USER00008115,PROD00008115,4
USER00008116,PROD00008116,5
USER00008117,PROD00008117,1
USER00008118,PROD00008118,3
USER00008119,PROD00008119,5
USER00008120,PROD00008120,3
USER00008121,PROD00008121,1
USER00008122,PROD00008122,2
USER00008123,PROD00008123,5
USER00008124,PROD00008124,3
USER00008125,PROD00008125,3
USER00008126,PROD00008126,1
USER00008127,PROD00008127,4
USER00008128,PROD00008128,3
USER00008129,PROD00008129,1
USER00008130,PROD00008130,1
USER00008131,PROD00008131,4
USER00008132,PROD00008132,5
USER00008133,PROD00008133,1
USER00008134,PROD00008134,1
USER00008135,PROD00008135,4
USER00008136,PROD00008136,4
USER00008137,PROD00008137,3
USER00008138,PROD00008138,5
USER00008139,PROD00008139,4
USER00008140,PROD00008140,1
USER00008141,PROD00008141,2
USER00008142,PROD00008142,1
USER00008143,PROD00008143,5
USER00008144,PROD00008144,1
USER00008145,PROD00008145,1
USER00008146,PROD00008146,3
USER00008147,PROD00008147,3
USER00008148,PROD00008148,4
USER00008149,PROD00008149,3
USER00008150,PROD00008150,4
USER00008151,PROD00008151,4
USER00008152,PROD00008152,4
USER00008153,PROD00008153,1
USER00008154,PROD00008154,5
USER00008155,PROD00008155,3
USER00008156,PROD00008156,2
USER00008157,PROD00008157,4
USER00008158,PROD00008158,4
USER00008159,PROD00008159,4
USER00008160,PROD00008160,2
USER00008161,PROD00008161,3
USER00008162,PROD00008162,5
USER00008163,PROD00008163,5
USER00008164,PROD00008164,2
USER00008165,PROD00008165,1
USER00008166,PROD00008166,3
USER00008167,PROD00008167,2
USER00008168,PROD00008168,4
USER00008169,PROD00008169,3
USER00008170,PROD00008170,5
USER00008171,PROD00008171,2
USER00008172,PROD00008172,5
USER00008173,PROD00008173,1
USER00008174,PROD00008174,5
USER00008175,PROD00008175,1
USER00008176,PROD00008176,3
USER00008177,PROD00008177,4
USER00008178,PROD00008178,4
USER00008179,PROD00008179,3
USER00008180,PROD00008180,2
USER00008181,PROD00008181,5
USER00008182,PROD00008182,2
USER00008183,PROD00008183,1
USER00008184,PROD00008184,3
USER00008185,PROD00008185,5
USER00008186,PROD00008186,5
USER00008187,PROD00008187,1
USER00008188,PROD00008188,3
USER00008189,PROD00008189,3
USER00008190,PROD00008190,1
USER00008191,PROD00008191,3
USER00008192,PROD00008192,2
USER00008193,PROD00008193,3
USER00008194,PROD00008194,4
USER00008195,PROD00008195,2
USER00008196,PROD00008196,1
USER00008197,PROD00008197,1
USER00008198,PROD00008198,5
USER00008199,PROD00008199,5
USER00008200,PROD00008200,4
USER00008201,PROD00008201,1
USER00008202,PROD00008202,1
USER00008203,PROD00008203,1
USER00008204,PROD00008204,3
USER00008205,PROD00008205,3
USER00008206,PROD00008206,5
USER00008207,PROD00008207,2
USER00008208,PROD00008208,4
USER00008209,PROD00008209,3
USER00008210,PROD00008210,1
USER00008211,PROD00008211,1
USER00008212,PROD00008212,5
USER00008213,PROD00008213,3
USER00008214,PROD00008214,4
USER00008215,PROD00008215,1
USER00008216,PROD00008216,4
USER00008217,PROD00008217,1
USER00008218,PROD00008218,2
USER00008219,PROD00008219,1
USER00008220,PROD00008220,3
USER00008221,PROD00008221,1
USER00008222,PROD00008222,5
USER00008223,PROD00008223,4
USER00008224,PROD00008224,5
USER00008225,PROD00008225,2
USER00008226,PROD00008226,5
USER00008227,PROD00008227,1
USER00008228,PROD00008228,5
USER00008229,PROD00008229,1
USER00008230,PROD00008230,2
USER00008231,PROD00008231,5
USER00008232,PROD00008232,4
USER00008233,PROD00008233,4
USER00008234,PROD00008234,1
USER00008235,PROD00008235,5
USER00008236,PROD00008236,5
USER00008237,PROD00008237,5
USER00008238,PROD00008238,2
USER00008239,PROD00008239,2
USER00008240,PROD00008240,1
USER00008241,PROD00008241,4
USER00008242,PROD00008242,1
USER00008243,PROD00008243,1
USER00008244,PROD00008244,5
USER00008245,PROD00008245,4
USER00008246,PROD00008246,5
USER00008247,PROD00008247,4
USER00008248,PROD00008248,3
USER00008249,PROD00008249,1
USER00008250,PROD00008250,3
USER00008251,PROD00008251,1
USER00008252,PROD00008252,2
USER00008253,PROD00008253,4
USER00008254,PROD00008254,2
USER00008255,PROD00008255,2
USER00008256,PROD00008256,1
USER00008257,PROD00008257,3
USER00008258,PROD00008258,5
USER00008259,PROD00008259,5
USER00008260,PROD00008260,5
USER00008261,PROD00008261,1
USER00008262,PROD00008262,5
USER00008263,PROD00008263,3
USER00008264,PROD00008264,1
USER00008265,PROD00008265,5
USER00008266,PROD00008266,4
USER00008267,PROD00008267,1
USER00008268,PROD00008268,3
USER00008269,PROD00008269,4
USER00008270,PROD00008270,4
USER00008271,PROD00008271,4
USER00008272,PROD00008272,5
USER00008273,PROD00008273,3
USER00008274,PROD00008274,1
USER00008275,PROD00008275,2
USER00008276,PROD00008276,5
USER00008277,PROD00008277,3
USER00008278,PROD00008278,1
USER00008279,PROD00008279,4
USER00008280,PROD00008280,1
USER00008281,PROD00008281,1
USER00008282,PROD00008282,2
USER00008283,PROD00008283,1
USER00008284,PROD00008284,5
USER00008285,PROD00008285,3
USER00008286,PROD00008286,1
USER00008287,PROD00008287,4
USER00008288,PROD00008288,4
USER00008289,PROD00008289,3
USER00008290,PROD00008290,3
USER00008291,PROD00008291,2
USER00008292,PROD00008292,1
USER00008293,PROD00008293,5
USER00008294,PROD00008294,5
USER00008295,PROD00008295,4
USER00008296,PROD00008296,2
USER00008297,PROD00008297,1
USER00008298,PROD00008298,1
USER00008299,PROD00008299,5
USER00008300,PROD00008300,2
USER00008301,PROD00008301,3
USER00008302,PROD00008302,5
USER00008303,PROD00008303,3
USER00008304,PROD00008304,2
USER00008305,PROD00008305,1
USER00008306,PROD00008306,4
USER00008307,PROD00008307,4
USER00008308,PROD00008308,2
USER00008309,PROD00008309,3
USER00008310,PROD00008310,3
USER00008311,PROD00008311,4
USER00008312,PROD00008312,5
USER00008313,PROD00008313,2
USER00008314,PROD00008314,3
USER00008315,PROD00008315,3
USER00008316,PROD00008316,4
USER00008317,PROD00008317,1
USER00008318,PROD00008318,5
USER00008319,PROD00008319,2
USER00008320,PROD00008320,1
USER00008321,PROD00008321,2
USER00008322,PROD00008322,1
USER00008323,PROD00008323,5
USER00008324,PROD00008324,1
USER00008325,PROD00008325,2
USER00008326,PROD00008326,4
USER00008327,PROD00008327,3
USER00008328,PROD00008328,3
USER00008329,PROD00008329,3
USER00008330,PROD00008330,3
USER00008331,PROD00008331,3
USER00008332,PROD00008332,5
USER00008333,PROD00008333,4
USER00008334,PROD00008334,4
USER00008335,PROD00008335,3
USER00008336,PROD00008336,1
USER00008337,PROD00008337,2
USER00008338,PROD00008338,2
USER00008339,PROD00008339,2
USER00008340,PROD00008340,3
USER00008341,PROD00008341,3
USER00008342,PROD00008342,3
USER00008343,PROD00008343,2
USER00008344,PROD00008344,4
USER00008345,PROD00008345,2
USER00008346,PROD00008346,3
USER00008347,PROD00008347,2
USER00008348,PROD00008348,2
USER00008349,PROD00008349,5
USER00008350,PROD00008350,3
USER00008351,PROD00008351,1
USER00008352,PROD00008352,2
USER00008353,PROD00008353,1
USER00008354,PROD00008354,1
USER00008355,PROD00008355,2
USER00008356,PROD00008356,5
USER00008357,PROD00008357,2
USER00008358,PROD00008358,5
USER00008359,PROD00008359,1
USER00008360,PROD00008360,4
USER00008361,PROD00008361,3
USER00008362,PROD00008362,4
USER00008363,PROD00008363,2
USER00008364,PROD00008364,4
USER00008365,PROD00008365,1
USER00008366,PROD00008366,4
USER00008367,PROD00008367,5
USER00008368,PROD00008368,3
USER00008369,PROD00008369,4
USER00008370,PROD00008370,5
USER00008371,PROD00008371,5
USER00008372,PROD00008372,2
USER00008373,PROD00008373,2
USER00008374,PROD00008374,1
USER00008375,PROD00008375,1
USER00008376,PROD00008376,3
USER00008377,PROD00008377,3
USER00008378,PROD00008378,3
USER00008379,PROD00008379,3
USER00008380,PROD00008380,5
USER00008381,PROD00008381,4
USER00008382,PROD00008382,1
USER00008383,PROD00008383,5
USER00008384,PROD00008384,2
USER00008385,PROD00008385,4
USER00008386,PROD00008386,5
USER00008387,PROD00008387,3
USER00008388,PROD00008388,3
USER00008389,PROD00008389,4
USER00008390,PROD00008390,2
USER00008391,PROD00008391,3
USER00008392,PROD00008392,2
USER00008393,PROD00008393,4
USER00008394,PROD00008394,2
USER00008395,PROD00008395,2
USER00008396,PROD00008396,2
USER00008397,PROD00008397,3
USER00008398,PROD00008398,1
USER00008399,PROD00008399,5
USER00008400,PROD00008400,2
USER00008401,PROD00008401,2
USER00008402,PROD00008402,2
USER00008403,PROD00008403,1
USER00008404,PROD00008404,4
USER00008405,PROD00008405,3
USER00008406,PROD00008406,1
USER00008407,PROD00008407,2
USER00008408,PROD00008408,1
USER00008409,PROD00008409,1
USER00008410,PROD00008410,1
USER00008411,PROD00008411,4
USER00008412,PROD00008412,2
USER00008413,PROD00008413,3
USER00008414,PROD00008414,4
USER00008415,PROD00008415,4
USER00008416,PROD00008416,5
USER00008417,PROD00008417,4
USER00008418,PROD00008418,1
USER00008419,PROD00008419,1
USER00008420,PROD00008420,3
USER00008421,PROD00008421,4
USER00008422,PROD00008422,2
USER00008423,PROD00008423,3
USER00008424,PROD00008424,1
USER00008425,PROD00008425,3
USER00008426,PROD00008426,5
USER00008427,PROD00008427,1
USER00008428,PROD00008428,2
USER00008429,PROD00008429,5
USER00008430,PROD00008430,3
USER00008431,PROD00008431,5
USER00008432,PROD00008432,5
USER00008433,PROD00008433,1
USER00008434,PROD00008434,2
USER00008435,PROD00008435,5
USER00008436,PROD00008436,5
USER00008437,PROD00008437,1
USER00008438,PROD00008438,5
USER00008439,PROD00008439,2
USER00008440,PROD00008440,4
USER00008441,PROD00008441,2
USER00008442,PROD00008442,3
USER00008443,PROD00008443,1
USER00008444,PROD00008444,2
USER00008445,PROD00008445,2
USER00008446,PROD00008446,5
USER00008447,PROD00008447,4
USER00008448,PROD00008448,5
USER00008449,PROD00008449,1
USER00008450,PROD00008450,5
USER00008451,PROD00008451,2
USER00008452,PROD00008452,5
USER00008453,PROD00008453,3
USER00008454,PROD00008454,2
USER00008455,PROD00008455,1
USER00008456,PROD00008456,2
USER00008457,PROD00008457,4
USER00008458,PROD00008458,1
USER00008459,PROD00008459,4
USER00008460,PROD00008460,3
USER00008461,PROD00008461,1
USER00008462,PROD00008462,3
USER00008463,PROD00008463,2
USER00008464,PROD00008464,1
USER00008465,PROD00008465,5
USER00008466,PROD00008466,3
USER00008467,PROD00008467,1
USER00008468,PROD00008468,4
USER00008469,PROD00008469,3
USER00008470,PROD00008470,1
USER00008471,PROD00008471,5
USER00008472,PROD00008472,1
USER00008473,PROD00008473,2
USER00008474,PROD00008474,1
USER00008475,PROD00008475,4
USER00008476,PROD00008476,1
USER00008477,PROD00008477,2
USER00008478,PROD00008478,1
USER00008479,PROD00008479,2
USER00008480,PROD00008480,5
USER00008481,PROD00008481,4
USER00008482,PROD00008482,5
USER00008483,PROD00008483,1
USER00008484,PROD00008484,1
USER00008485,PROD00008485,3
USER00008486,PROD00008486,4
USER00008487,PROD00008487,5
USER00008488,PROD00008488,5
USER00008489,PROD00008489,1
USER00008490,PROD00008490,5
USER00008491,PROD00008491,1
USER00008492,PROD00008492,4
USER00008493,PROD00008493,4
USER00008494,PROD00008494,5
USER00008495,PROD00008495,2
USER00008496,PROD00008496,4
USER00008497,PROD00008497,5
USER00008498,PROD00008498,2
USER00008499,PROD00008499,1
USER00008500,PROD00008500,1
USER00008501,PROD00008501,3
USER00008502,PROD00008502,5
USER00008503,PROD00008503,5
USER00008504,PROD00008504,5
USER00008505,PROD00008505,2
USER00008506,PROD00008506,2
USER00008507,PROD00008507,2
USER00008508,PROD00008508,2
USER00008509,PROD00008509,1
USER00008510,PROD00008510,5
USER00008511,PROD00008511,1
USER00008512,PROD00008512,4
USER00008513,PROD00008513,4
USER00008514,PROD00008514,5
USER00008515,PROD00008515,4
USER00008516,PROD00008516,2
USER00008517,PROD00008517,2
USER00008518,PROD00008518,2
USER00008519,PROD00008519,3
USER00008520,PROD00008520,3
USER00008521,PROD00008521,2
USER00008522,PROD00008522,5
USER00008523,PROD00008523,2
USER00008524,PROD00008524,4
USER00008525,PROD00008525,4
USER00008526,PROD00008526,5
USER00008527,PROD00008527,1
USER00008528,PROD00008528,5
USER00008529,PROD00008529,1
USER00008530,PROD00008530,4
USER00008531,PROD00008531,5
USER00008532,PROD00008532,3
USER00008533,PROD00008533,1
USER00008534,PROD00008534,1
USER00008535,PROD00008535,4
USER00008536,PROD00008536,5
USER00008537,PROD00008537,3
USER00008538,PROD00008538,4
USER00008539,PROD00008539,4
USER00008540,PROD00008540,3
USER00008541,PROD00008541,5
USER00008542,PROD00008542,3
USER00008543,PROD00008543,1
USER00008544,PROD00008544,1
USER00008545,PROD00008545,2
USER00008546,PROD00008546,5
USER00008547,PROD00008547,5
USER00008548,PROD00008548,3
USER00008549,PROD00008549,2
USER00008550,PROD00008550,5
USER00008551,PROD00008551,1
USER00008552,PROD00008552,3
USER00008553,PROD00008553,4
USER00008554,PROD00008554,1
USER00008555,PROD00008555,1
USER00008556,PROD00008556,5
USER00008557,PROD00008557,1
USER00008558,PROD00008558,4
USER00008559,PROD00008559,4
USER00008560,PROD00008560,2
USER00008561,PROD00008561,1
USER00008562,PROD00008562,3
USER00008563,PROD00008563,1
USER00008564,PROD00008564,4
USER00008565,PROD00008565,2
USER00008566,PROD00008566,2
USER00008567,PROD00008567,3
USER00008568,PROD00008568,2
USER00008569,PROD00008569,2
USER00008570,PROD00008570,2
USER00008571,PROD00008571,2
USER00008572,PROD00008572,2
USER00008573,PROD00008573,4
USER00008574,PROD00008574,2
USER00008575,PROD00008575,1
USER00008576,PROD00008576,2
USER00008577,PROD00008577,5
USER00008578,PROD00008578,5
USER00008579,PROD00008579,4
USER00008580,PROD00008580,2
USER00008581,PROD00008581,1
USER00008582,PROD00008582,1
USER00008583,PROD00008583,2
USER00008584,PROD00008584,3
USER00008585,PROD00008585,3
USER00008586,PROD00008586,5
USER00008587,PROD00008587,3
USER00008588,PROD00008588,4
USER00008589,PROD00008589,4
USER00008590,PROD00008590,5
USER00008591,PROD00008591,2
USER00008592,PROD00008592,1
USER00008593,PROD00008593,2
USER00008594,PROD00008594,2
USER00008595,PROD00008595,2
USER00008596,PROD00008596,2
USER00008597,PROD00008597,1
USER00008598,PROD00008598,1
USER00008599,PROD00008599,2
USER00008600,PROD00008600,4
USER00008601,PROD00008601,5
USER00008602,PROD00008602,5
USER00008603,PROD00008603,4
USER00008604,PROD00008604,2
USER00008605,PROD00008605,4
USER00008606,PROD00008606,3
USER00008607,PROD00008607,4
USER00008608,PROD00008608,3
USER00008609,PROD00008609,4
USER00008610,PROD00008610,5
USER00008611,PROD00008611,2
USER00008612,PROD00008612,1
USER00008613,PROD00008613,3
USER00008614,PROD00008614,1
USER00008615,PROD00008615,1
USER00008616,PROD00008616,3
USER00008617,PROD00008617,2
USER00008618,PROD00008618,2
USER00008619,PROD00008619,1
USER00008620,PROD00008620,4
USER00008621,PROD00008621,5
USER00008622,PROD00008622,1
USER00008623,PROD00008623,2
USER00008624,PROD00008624,2
USER00008625,PROD00008625,1
USER00008626,PROD00008626,4
USER00008627,PROD00008627,5
USER00008628,PROD00008628,3
USER00008629,PROD00008629,2
USER00008630,PROD00008630,5
USER00008631,PROD00008631,5
USER00008632,PROD00008632,2
USER00008633,PROD00008633,3
USER00008634,PROD00008634,1
USER00008635,PROD00008635,2
USER00008636,PROD00008636,5
USER00008637,PROD00008637,4
USER00008638,PROD00008638,5
USER00008639,PROD00008639,1
USER00008640,PROD00008640,1
USER00008641,PROD00008641,1
USER00008642,PROD00008642,2
USER00008643,PROD00008643,4
USER00008644,PROD00008644,3
USER00008645,PROD00008645,2
USER00008646,PROD00008646,3
USER00008647,PROD00008647,4
USER00008648,PROD00008648,5
USER00008649,PROD00008649,1
USER00008650,PROD00008650,2
USER00008651,PROD00008651,2
USER00008652,PROD00008652,4
USER00008653,PROD00008653,5
USER00008654,PROD00008654,1
USER00008655,PROD00008655,3
USER00008656,PROD00008656,5
USER00008657,PROD00008657,2
USER00008658,PROD00008658,4
USER00008659,PROD00008659,2
USER00008660,PROD00008660,1
USER00008661,PROD00008661,2
USER00008662,PROD00008662,2
USER00008663,PROD00008663,5
USER00008664,PROD00008664,1
USER00008665,PROD00008665,1
USER00008666,PROD00008666,5
USER00008667,PROD00008667,3
USER00008668,PROD00008668,4
USER00008669,PROD00008669,3
USER00008670,PROD00008670,4
USER00008671,PROD00008671,4
USER00008672,PROD00008672,2
USER00008673,PROD00008673,4
USER00008674,PROD00008674,3
USER00008675,PROD00008675,3
USER00008676,PROD00008676,1
USER00008677,PROD00008677,5
USER00008678,PROD00008678,4
USER00008679,PROD00008679,5
USER00008680,PROD00008680,3
USER00008681,PROD00008681,1
USER00008682,PROD00008682,3
USER00008683,PROD00008683,5
USER00008684,PROD00008684,3
USER00008685,PROD00008685,2
USER00008686,PROD00008686,4
USER00008687,PROD00008687,3
USER00008688,PROD00008688,4
USER00008689,PROD00008689,4
USER00008690,PROD00008690,3
USER00008691,PROD00008691,5
USER00008692,PROD00008692,4
USER00008693,PROD00008693,4
USER00008694,PROD00008694,5
USER00008695,PROD00008695,4
USER00008696,PROD00008696,5
USER00008697,PROD00008697,5
USER00008698,PROD00008698,5
USER00008699,PROD00008699,2
USER00008700,PROD00008700,4
USER00008701,PROD00008701,4
USER00008702,PROD00008702,1
USER00008703,PROD00008703,4
USER00008704,PROD00008704,2
USER00008705,PROD00008705,2
USER00008706,PROD00008706,1
USER00008707,PROD00008707,4
USER00008708,PROD00008708,3
USER00008709,PROD00008709,5
USER00008710,PROD00008710,3
USER00008711,PROD00008711,1
USER00008712,PROD00008712,5
USER00008713,PROD00008713,5
USER00008714,PROD00008714,1
USER00008715,PROD00008715,4
USER00008716,PROD00008716,5
USER00008717,PROD00008717,3
USER00008718,PROD00008718,2
USER00008719,PROD00008719,1
USER00008720,PROD00008720,5
USER00008721,PROD00008721,1
USER00008722,PROD00008722,4
USER00008723,PROD00008723,5
USER00008724,PROD00008724,4
USER00008725,PROD00008725,1
USER00008726,PROD00008726,1
USER00008727,PROD00008727,5
USER00008728,PROD00008728,3
USER00008729,PROD00008729,1
USER00008730,PROD00008730,1
USER00008731,PROD00008731,2
USER00008732,PROD00008732,4
USER00008733,PROD00008733,3
USER00008734,PROD00008734,5
USER00008735,PROD00008735,4
USER00008736,PROD00008736,4
USER00008737,PROD00008737,3
USER00008738,PROD00008738,5
USER00008739,PROD00008739,1
USER00008740,PROD00008740,3
USER00008741,PROD00008741,1
USER00008742,PROD00008742,3
USER00008743,PROD00008743,1
USER00008744,PROD00008744,3
USER00008745,PROD00008745,4
USER00008746,PROD00008746,2
USER00008747,PROD00008747,4
USER00008748,PROD00008748,1
USER00008749,PROD00008749,2
USER00008750,PROD00008750,4
USER00008751,PROD00008751,4
USER00008752,PROD00008752,1
USER00008753,PROD00008753,4
USER00008754,PROD00008754,3
USER00008755,PROD00008755,5
USER00008756,PROD00008756,5
USER00008757,PROD00008757,1
USER00008758,PROD00008758,1
USER00008759,PROD00008759,3
USER00008760,PROD00008760,2
USER00008761,PROD00008761,2
USER00008762,PROD00008762,4
USER00008763,PROD00008763,1
USER00008764,PROD00008764,5
USER00008765,PROD00008765,2
USER00008766,PROD00008766,1
USER00008767,PROD00008767,5
USER00008768,PROD00008768,5
USER00008769,PROD00008769,1
USER00008770,PROD00008770,5
USER00008771,PROD00008771,4
USER00008772,PROD00008772,5
USER00008773,PROD00008773,4
USER00008774,PROD00008774,3
USER00008775,PROD00008775,4
USER00008776,PROD00008776,1
USER00008777,PROD00008777,1
USER00008778,PROD00008778,2
USER00008779,PROD00008779,3
USER00008780,PROD00008780,2
USER00008781,PROD00008781,1
USER00008782,PROD00008782,2
USER00008783,PROD00008783,3
USER00008784,PROD00008784,1
USER00008785,PROD00008785,3
USER00008786,PROD00008786,3
USER00008787,PROD00008787,1
USER00008788,PROD00008788,5
USER00008789,PROD00008789,3
USER00008790,PROD00008790,1
USER00008791,PROD00008791,5
USER00008792,PROD00008792,3
USER00008793,PROD00008793,1
USER00008794,PROD00008794,4
USER00008795,PROD00008795,4
USER00008796,PROD00008796,5
USER00008797,PROD00008797,3
USER00008798,PROD00008798,1
USER00008799,PROD00008799,2
USER00008800,PROD00008800,1
USER00008801,PROD00008801,2
USER00008802,PROD00008802,2
USER00008803,PROD00008803,2
USER00008804,PROD00008804,5
USER00008805,PROD00008805,1
USER00008806,PROD00008806,5
USER00008807,PROD00008807,4
USER00008808,PROD00008808,2
USER00008809,PROD00008809,3
USER00008810,PROD00008810,4
USER00008811,PROD00008811,1
USER00008812,PROD00008812,4
USER00008813,PROD00008813,1
USER00008814,PROD00008814,2
USER00008815,PROD00008815,2
USER00008816,PROD00008816,1
USER00008817,PROD00008817,5
USER00008818,PROD00008818,5
USER00008819,PROD00008819,5
USER00008820,PROD00008820,4
USER00008821,PROD00008821,4
USER00008822,PROD00008822,1
USER00008823,PROD00008823,4
USER00008824,PROD00008824,4
USER00008825,PROD00008825,1
USER00008826,PROD00008826,2
USER00008827,PROD00008827,5
USER00008828,PROD00008828,4
USER00008829,PROD00008829,1
USER00008830,PROD00008830,5
USER00008831,PROD00008831,4
USER00008832,PROD00008832,1
USER00008833,PROD00008833,4
USER00008834,PROD00008834,1
USER00008835,PROD00008835,4
USER00008836,PROD00008836,5
USER00008837,PROD00008837,4
USER00008838,PROD00008838,1
USER00008839,PROD00008839,1
USER00008840,PROD00008840,5
USER00008841,PROD00008841,1
USER00008842,PROD00008842,3
USER00008843,PROD00008843,1
USER00008844,PROD00008844,2
USER00008845,PROD00008845,1
USER00008846,PROD00008846,3
USER00008847,PROD00008847,4
USER00008848,PROD00008848,1
USER00008849,PROD00008849,4
USER00008850,PROD00008850,1
USER00008851,PROD00008851,1
USER00008852,PROD00008852,3
USER00008853,PROD00008853,5
USER00008854,PROD00008854,5
USER00008855,PROD00008855,1
USER00008856,PROD00008856,3
USER00008857,PROD00008857,3
USER00008858,PROD00008858,3
USER00008859,PROD00008859,2
USER00008860,PROD00008860,1
USER00008861,PROD00008861,2
USER00008862,PROD00008862,1
USER00008863,PROD00008863,2
USER00008864,PROD00008864,2
USER00008865,PROD00008865,1
USER00008866,PROD00008866,2
USER00008867,PROD00008867,4
USER00008868,PROD00008868,2
USER00008869,PROD00008869,3
USER00008870,PROD00008870,1
USER00008871,PROD00008871,2
USER00008872,PROD00008872,3
USER00008873,PROD00008873,2
USER00008874,PROD00008874,3
USER00008875,PROD00008875,1
USER00008876,PROD00008876,4
USER00008877,PROD00008877,4
USER00008878,PROD00008878,5
USER00008879,PROD00008879,1
USER00008880,PROD00008880,5
USER00008881,PROD00008881,1
USER00008882,PROD00008882,4
USER00008883,PROD00008883,1
USER00008884,PROD00008884,1
USER00008885,PROD00008885,2
USER00008886,PROD00008886,1
USER00008887,PROD00008887,4
USER00008888,PROD00008888,5
USER00008889,PROD00008889,4
USER00008890,PROD00008890,2
USER00008891,PROD00008891,4
USER00008892,PROD00008892,3
USER00008893,PROD00008893,5
USER00008894,PROD00008894,2
USER00008895,PROD00008895,3
USER00008896,PROD00008896,2
USER00008897,PROD00008897,3
USER00008898,PROD00008898,4
USER00008899,PROD00008899,4
USER00008900,PROD00008900,1
USER00008901,PROD00008901,4
